,lat,lng,name,osm_accuracy,population,district,subject,density,ivl_per_100k,ivl_number,ekmo_per_100k,ekmo_number,life_quality_place_rating,ecology,cleanness,public_services,neighbourhood,children_places,sport_and_outdoor,shops_and_malls,public_transport,security,life_costs
733,56.8554753,40.540586299999994,Тейково,0.583574973555011,34993,Центральный,Ивановская область,"42,45","17,9",178,н. д.,,,,,,,,,,,,
734,54.631496,43.210983,Темников,0.583603329846918,7247,Приволжский,Мордовия,"30,73",н. д.,"0,13",1,,,,,,,,,,,,
735,45.275166299999995,37.390548100000004,Темрюк,0.601510798081644,38014,Южный,Краснодарский край,"73,73","17,6",1000,"0,07",4.0,,,,,,,,,,,
736,43.4833175,44.13865525752979,Терек,0.580552317148115,19170,Северо-Кавказский,Кабардино-Балкария,"69,27",,,,,,,,,,,,,,,
737,45.6123531,38.9504299,Тимашёвск,0.584774059862562,51400,Южный,Краснодарский край,"73,73","17,6",1000,"0,07",4.0,,,,,,,,,,,
738,59.644323,33.5418624,Тихвин,0.610856813286042,58843,Северо-Западный,Ленинградская область,"21,62",,,,,,,,,,,,,,,
739,45.854679,40.128124,Тихорецк,0.597954305917189,61825,Южный,Краснодарский край,"73,73","17,6",1000,"0,07",4.0,,,,,,,,,,,
740,58.199804799999995,68.25129240000001,Тобольск,0.630515340710182,99698,Уральский,Тюменская область,"9,26",,,,,97.0,96.0,154.0,152.0,157.0,159.0,97.0,151.0,9.0,99.0,103.0
741,55.23769,84.402458,Тогучин,0.5914956136403821,21531,Сибирский,Новосибирская область,"15,65","20,4",570,"0,18",5.0,,,,,,,,,,,
742,53.51495,49.407574,Тольятти,0.635621498217583,719484,Приволжский,Самарская область,"59,58","42,6",1353,"0,03",1.0,114.0,151.0,101.0,56.0,152.0,76.0,66.0,57.0,187.0,141.0,200.0
743,58.968536,126.266853,Томмот,0.599769107318281,8054,Дальневосточный,Якутия,"0,31",,,,,,,,,,,,,,,
744,58.6124279,82.04753149999999,Томск,0.646546876659938,25614,Сибирский,Томская область,"3,4","37,1",400,"0,37",4.0,111.0,171.0,133.0,104.0,220.0,106.0,116.0,154.0,71.0,136.0,28.0
745,55.2751962,85.62287409999999,Топки,0.591345777911708,28642,Сибирский,Кемеровская область,"28,22","27,3",726,"0,08",2.0,,,,,,,,,,,
746,57.04079399999999,34.973372999999995,Торжок,0.603245858956064,47702,Центральный,Тверская область,"15,27","9,4",118,0,0.0,,,,,,,,,,,
747,56.496479,31.641077000000003,Торопец,0.594750405132135,13018,Центральный,Тверская область,"15,27","9,4",118,0,0.0,,,,,,,,,,,
748,59.5412777,30.877364500000002,Тосно,0.6031220576435179,39127,Северо-Западный,Ленинградская область,"21,62",,,,,,,,,,,,,,,
749,59.97585600000001,42.7568023,Тотьма,0.585857916004479,9784,Северо-Западный,Вологодская область,"8,08","22,1",257,н. д.,,,,,,,,,,,,
750,54.084548999999996,61.551991,Троицк,0.60041993067713,78637,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,238.0,201.0,242.0,232.0,51.0,221.0,243.0,224.0,244.0,203.0,206.0
751,54.8151264,58.446627299999996,Трёхгорный,0.601680176132246,32355,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,,,,,,,,,,,
752,44.098474700000004,39.0718875,Туапсе,0.616990485739453,63233,Южный,Краснодарский край,"73,73","17,6",1000,"0,07",4.0,85.0,132.0,41.0,91.0,59.0,189.0,112.0,197.0,139.0,24.0,173.0
753,54.606537,53.69740039999999,Туймазы,0.590312033745365,66849,Приволжский,Башкортостан,"28,3","25,5",1031,н. д.,,62.0,77.0,19.0,32.0,12.0,178.0,25.0,202.0,219.0,78.0,155.0
754,54.1942,37.6165,Тула,0.5479033764789351,501129,Центральный,Тульская область,"58,05","20,3",297,н. д.,,142.0,194.0,196.0,167.0,217.0,44.0,104.0,113.0,80.0,142.0,47.0
755,54.562096,100.579216,Тулун,0.5978418995402839,44603,Сибирский,Иркутская область,"3,13","26,5",633,н. д.,,,,,,,,,,,,
756,52.145809299999996,93.91864340000001,Туран,0.592901174361401,4988,Сибирский,Тыва,"1,89","37,2",361,н. д.,,,,,,,,,,,,
757,58.041454,63.697552,Туринск,0.5995725125762379,17990,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
758,57.875384999999994,39.527214,Тутаев,0.591320769836959,41001,Центральный,Ярославская область,"34,77","31,5",395,н. д.,,,,,,,,,,,,
759,55.149694,124.7375884,Тында,0.5975712848382421,35574,Дальневосточный,Амурская область,"2,2","42,5",336,н. д.,,,,,,,,,,,,
760,55.87055600000001,72.196617,Тюкалинск,0.59015928918299,12050,Сибирский,Омская область,"14,03","18,7",361,н. д.,,,,,,,,,,,,
761,57.15353399999999,65.542274,Тюмень,0.6323805625443121,581758,Уральский,Тюменская область,"9,26",,,,,14.0,75.0,26.0,9.0,82.0,8.0,24.0,67.0,1.0,51.0,6.0
762,51.989845,42.258396000000005,Уварово,0.58025370997789,26829,Центральный,Тамбовская область,"30,13","31,2",314,н. д.,,,,,,,,,,,,
763,57.526782999999995,38.316689000000004,Углич,0.602436669222446,34505,Центральный,Ярославская область,"34,77","31,5",395,н. д.,,,,,,,,,,,,
764,66.41176800000001,112.2517294,Удачный,0.599484935439836,12611,Дальневосточный,Якутия,"0,31",,,,,,,,,,,,,,,
765,57.877998,35.0042,Удомля,0.5887933469411171,31048,Центральный,Тверская область,"15,27","9,4",118,0,0.0,,,,,,,,,,,
766,55.3197221,89.84241970000001,Ужур,0.5949865448822049,16079,Сибирский,Красноярский край,"1,23","24,6",706,"0,03",1.0,,,,,,,,,,,
767,53.978512,38.160255,Узловая,0.5848660455240601,55282,Центральный,Тульская область,"58,05","20,3",297,н. д.,,,,,,,,,,,,
768,51.835784100000005,107.5839105,Улан-Удэ,0.706059916871015,431922,Сибирский,Бурятия,"2,8","24,9",246,"0,1",1.0,118.0,189.0,122.0,83.0,146.0,88.0,140.0,200.0,27.0,187.0,50.0
769,54.146317700000004,47.2324921,Ульяновск,0.641737227394931,17149,Приволжский,Ульяновская область,"33,42",,,,,116.0,71.0,141.0,125.0,159.0,68.0,80.0,115.0,118.0,198.0,138.0
770,52.8451,32.6867,Унеча,0.5870489173048989,26196,Центральный,Брянская область,"34,7",н. д.,"0,08",1,,,,,,,,,,,,
771,60.12911999999999,64.803627,Урай,0.5941560668776921,39435,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,,,,,,,,,,,
772,57.46149739999999,45.7878911,Урень,0.480337573999847,12311,Приволжский,Нижегородская область,"43,25",н. д.,"0,03",1,,,,,,,,,,,,
773,57.1101118,50.0003067,Уржум,0.5856114408506851,10213,Приволжский,Кировская область,"10,62","39,6",500,"0,08",1.0,,,,,,,,,,,
774,50.7970972,42.0051866,Урюпинск,0.5865104044916489,41594,Южный,Волгоградская область,"22,14",,,,,,,,,,,,,,,
775,65.995731,57.5571267,Усинск,0.58800653966779,41100,Северо-Западный,Коми,"2,02",н. д.,"0,12",1,,,,,,,,,,,,
776,52.0506929,39.739999600000004,Усмань,0.580552317148115,18752,Центральный,Липецкая область,"47,73","35,1",400,н. д.,,,,,,,,,,,,
777,52.75120129999999,103.6621625,Усолье-Сибирское,0.689943333298253,83364,Сибирский,Иркутская область,"3,13","26,5",633,н. д.,,176.0,198.0,210.0,110.0,50.0,160.0,166.0,6.0,66.0,208.0,212.0
778,43.79724470000001,131.9520752,Уссурийск,0.6167922575352099,157946,Дальневосточный,Приморский край,"11,53",,,,,152.0,154.0,119.0,88.0,241.0,213.0,153.0,147.0,89.0,119.0,145.0
779,57.959472999999996,102.73419200000001,Усть-Илимск,0.690978471405883,86591,Сибирский,Иркутская область,"3,13","26,5",633,н. д.,,51.0,11.0,59.0,71.0,78.0,70.0,159.0,48.0,171.0,69.0,153.0
780,54.9307169,58.1743686,Усть-Катав,0.6872086069288841,23586,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,,,,,,,,,,,
781,56.7803671,105.74649369999999,Усть-Кут,0.690290314647502,45061,Сибирский,Иркутская область,"3,13","26,5",633,н. д.,,,,,,,,,,,,
782,45.2178027,39.6896725,Усть-Лабинск,0.684132173720047,43268,Южный,Краснодарский край,"73,73","17,6",1000,"0,07",4.0,,,,,,,,,,,
783,58.843136,36.429728999999995,Устюжна,0.584782664587727,9478,Северо-Западный,Вологодская область,"8,08","22,1",257,н. д.,,,,,,,,,,,,
784,54.726288000000004,55.947727,Уфа,0.664933872525562,1062300,Приволжский,Башкортостан,"28,3","25,5",1031,н. д.,,133.0,158.0,136.0,142.0,188.0,96.0,120.0,132.0,157.0,157.0,42.0
785,63.58317295,53.72050473868279,Ухта,0.6008500259282591,99642,Северо-Западный,Коми,"2,02",н. д.,"0,12",1,,170.0,190.0,147.0,146.0,103.0,229.0,171.0,199.0,175.0,52.0,122.0
786,54.316596999999994,59.384636,Учалы,0.592852395253693,37771,Приволжский,Башкортостан,"28,3","25,5",1031,н. д.,,,,,,,,,,,,
787,55.809986,94.327774,Уяр,0.595432732995189,12666,Сибирский,Красноярский край,"1,23","24,6",706,"0,03",1.0,,,,,,,,,,,
788,52.089344,35.859486,Фатеж,0.582947811442921,5404,Центральный,Курская область,"37,42","21,9",242,"0,09",1.0,,,,,,,,,,,
789,45.033669,35.3753628,Феодосия,0.628564572624909,69038,Южный,Крым,"73,38","34,3",656,н. д.,,,,,,,,,,,,
790,49.7653307,43.664987870316,Фролово,0.574587669263214,39489,Южный,Волгоградская область,"22,14",,,,,,,,,,,,,,,
791,57.24875600000001,41.10923,Фурманов,0.582947811442921,36149,Центральный,Ивановская область,"42,45","17,9",178,н. д.,,,,,,,,,,,,
792,48.481403,135.07693500000002,Хабаровск,0.6544454682560921,42977,Дальневосточный,Хабаровский край,"1,68",н. д.,"0,08",1,,91.0,137.0,93.0,55.0,192.0,80.0,75.0,217.0,41.0,133.0,104.0
793,44.4231032,39.5369484,Хадыженск,0.590337454409521,21580,Южный,Краснодарский край,"73,73","17,6",1000,"0,07",4.0,,,,,,,,,,,
794,61.00346,69.01915699999999,Ханты-Мансийск,0.7237778944346159,20283,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,9.0,18.0,25.0,20.0,26.0,66.0,31.0,231.0,2.0,6.0,72.0
795,47.408374200000004,47.2538899,Харабали,0.5799837209385159,18209,Южный,Астраханская область,"23,07","23,9",240,"0,3",3.0,,,,,,,,,,,
796,59.953323700000006,40.2068249,Харовск,0.41,10078,Северо-Западный,Вологодская область,"8,08","22,1",257,н. д.,,,,,,,,,,,,
797,43.246916,46.5855184,Хасавюрт,0.551100392955434,133929,Северо-Кавказский,Дагестан,"60,91",,,,,,,,,,,,,,,
798,52.495499,48.105888,Хвалынск,0.5882699263907449,13199,Приволжский,Саратовская область,"24,58","22,1",536,н. д.,,,,,,,,,,,,
799,51.3628436,110.45797490000001,Хилок,0.594370689495176,11530,Сибирский,Забайкальский край,"2,49","22,8",242,н. д.,,,,,,,,,,,,
800,55.889284700000005,37.4449896,Химки,0.635876957062901,207125,Центральный,Московская область,"169,08",н. д.,"0,01",1,,93.0,157.0,72.0,65.0,180.0,89.0,43.0,129.0,168.0,166.0,30.0
801,57.1446,31.1833,Холм,0.533581063804351,3829,Северо-Западный,Новгородская область,"10,97",,,,,,,,,,,,,,,
802,56.25412339999999,37.990810700000004,Хотьково,0.60172244801276,21612,Центральный,Московская область,"169,08",н. д.,"0,01",1,,,,,,,,,,,,
803,55.8661072,47.473703,Цивильск,0.5848104707688321,13478,Приволжский,Чувашия,"67,27","34,7",422,"0,08",1.0,,,,,,,,,,,
804,47.650585,42.098232,Цимлянск,0.586456293514185,15029,Южный,Ростовская область,"41,87","15,3",643,"0,05",2.0,,,,,,,,,,,
805,56.7787468,54.150070400000004,Чайковский,0.599419170824627,82933,Приволжский,Пермский край,"16,33",20,520,"0,04",1.0,45.0,12.0,88.0,99.0,19.0,34.0,77.0,38.0,174.0,86.0,127.0
806,52.981285,49.711193,Чапаевск,0.584671314242403,72689,Приволжский,Самарская область,"59,58","42,6",1353,"0,03",1.0,107.0,199.0,71.0,15.0,161.0,231.0,192.0,100.0,7.0,131.0,87.0
807,53.243015,39.966801000000004,Чаплыгин,0.5800438207963959,12656,Центральный,Липецкая область,"47,73","35,1",400,н. д.,,,,,,,,,,,,
808,54.97779499999999,60.370090000000005,Чебаркуль,0.598468750996432,43405,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,,,,,,,,,,,
809,56.1307195,47.2449597,Чебоксары,0.6418426824094791,447929,Приволжский,Чувашия,"67,27","34,7",422,"0,08",1.0,20.0,31.0,24.0,19.0,132.0,18.0,13.0,136.0,31.0,33.0,44.0
810,55.15984079999999,61.4025547,Челябинск,0.665910992005991,31916,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,206.0,240.0,220.0,166.0,200.0,99.0,90.0,72.0,93.0,228.0,97.0
811,53.148433999999995,103.070145,Черемхово,0.41,52650,Сибирский,Иркутская область,"3,13","26,5",633,н. д.,,,,,,,,,,,,
812,54.226101,83.370468,Черепаново,0.59211603763707,19346,Сибирский,Новосибирская область,"15,65","20,4",570,"0,18",5.0,,,,,,,,,,,
813,59.128696,37.916389,Череповец,0.613757068693384,312311,Северо-Западный,Вологодская область,"8,08","22,1",257,н. д.,,89.0,211.0,89.0,64.0,84.0,112.0,60.0,37.0,51.0,103.0,35.0
814,53.828236,91.31321,Черногорск,0.5917941967001229,72117,Сибирский,Хакасия,"8,68",,,,,228.0,225.0,155.0,176.0,147.0,235.0,236.0,241.0,224.0,207.0,161.0
815,56.500682,56.0762788,Чернушка,0.5856114408506851,33275,Приволжский,Пермский край,"16,33",20,520,"0,04",1.0,,,,,,,,,,,
816,55.1426603,37.454532799999996,Чехов,0.61123821435197,60677,Центральный,Московская область,"169,08",н. д.,"0,01",1,,103.0,105.0,105.0,92.0,113.0,59.0,117.0,46.0,179.0,159.0,132.0
817,55.3714831,50.6367311,Чистополь,0.597072050596714,60703,Приволжский,Татарстан,"57,27","28,2",1100,н. д.,,,,,,,,,,,,
818,52.033409000000006,113.50089299999999,Чита,0.619431852078288,323964,Сибирский,Забайкальский край,"2,49","22,8",242,н. д.,,217.0,221.0,222.0,199.0,239.0,192.0,175.0,146.0,29.0,235.0,186.0
819,59.1194805,31.6665918,Чудово,0.5862393732748721,16148,Северо-Западный,Новгородская область,"10,97",,,,,,,,,,,,,,,
820,55.09,80.97045899999999,Чулым,0.5920171885391011,11964,Сибирский,Новосибирская область,"15,65","20,4",570,"0,18",5.0,,,,,,,,,,,
821,58.28205500000001,57.821075,Чусовой,0.5933142454086451,46740,Приволжский,Пермский край,"16,33",20,520,"0,04",1.0,,,,,,,,,,,
822,58.79034025,56.1512192426979,Чёрмоз,0.585446574770995,3400,Приволжский,Пермский край,"16,33",20,520,"0,04",1.0,,,,,,,,,,,
823,56.087364,63.629481999999996,Шадринск,0.5941799507762171,77744,Уральский,Курганская область,"11,91",,,,,213.0,81.0,208.0,214.0,38.0,238.0,232.0,236.0,151.0,194.0,218.0
824,55.535503000000006,89.186432,Шарыпово,0.41,38570,Сибирский,Красноярский край,"1,23","24,6",706,"0,03",1.0,,,,,,,,,,,
825,58.372569999999996,45.519306,Шарья,0.5843360510437591,23668,Центральный,Костромская область,"10,7","19,1",121,н. д.,,,,,,,,,,,,
826,55.578403,39.543758399999994,Шатура,0.6046922649031059,32836,Центральный,Московская область,"169,08",н. д.,"0,01",1,,,,,,,,,,,,
827,47.7119167,40.21156989999999,Шахты,0.6048732115652441,240152,Южный,Ростовская область,"41,87","15,3",643,"0,05",2.0,247.0,209.0,239.0,242.0,223.0,244.0,241.0,220.0,231.0,248.0,237.0
828,57.6730182,46.615237799999996,Шахунья,0.587102510699034,21337,Приволжский,Нижегородская область,"43,25",н. д.,"0,03",1,,,,,,,,,,,,
829,54.028687,41.712601,Шацк,0.5820240298490611,6562,Центральный,Рязанская область,"28,32","27,1",300,н. д.,,,,,,,,,,,,
830,51.851639,116.025894,Шилка,0.5937486180714321,13947,Сибирский,Забайкальский край,"2,49","22,8",242,н. д.,,,,,,,,,,,,
831,51.998702200000004,127.67191559999999,Шимановск,0.5930472804733791,19815,Дальневосточный,Амурская область,"2,2","42,5",336,н. д.,,,,,,,,,,,,
832,55.498516200000005,46.4186725,Шумерля,0.5855290629377221,33412,Приволжский,Чувашия,"67,27","34,7",422,"0,08",1.0,,,,,,,,,,,
833,55.228207,63.282501,Шумиха,0.591120339093252,17821,Уральский,Курганская область,"11,91",,,,,,,,,,,,,,,
834,56.844101,41.379601,Шуя,0.591719686435913,58528,Центральный,Ивановская область,"42,45","17,9",178,н. д.,,,,,,,,,,,,
835,51.870821,36.9131896,Щигры,0.5834329960691149,17043,Центральный,Курская область,"37,42","21,9",242,"0,09",1.0,,,,,,,,,,,
836,55.208907999999994,62.747772,Щучье,0.591520550885057,10971,Уральский,Курганская область,"11,91",,,,,,,,,,,,,,,
837,46.306999,44.270187,Элиста,0.592165402797397,103728,Южный,Калмыкия,"3,62",,,,,214.0,118.0,194.0,204.0,56.0,240.0,219.0,234.0,233.0,148.0,219.0
838,51.501377500000004,46.1233093,Энгельс,0.602290298739534,202838,Приволжский,Саратовская область,"24,58","22,1",536,н. д.,,175.0,173.0,148.0,179.0,109.0,166.0,186.0,111.0,121.0,158.0,188.0
839,61.314970900000006,63.33159989999999,Югорск,0.593580058952651,34066,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,,,,,,,,,,,
840,56.5840428,42.0109249,Южа,0.5823431439501121,14170,Центральный,Ивановская область,"42,45","17,9",178,н. д.,,,,,,,,,,,,
841,46.9574273,142.72743799999998,Южно-Сахалинск,0.68545612733951,181727,Дальневосточный,Сахалинская область,"5,63",,,,,110.0,156.0,96.0,101.0,49.0,195.0,176.0,192.0,84.0,55.0,118.0
842,44.662231,45.645138,Южно-Сухокумск,0.6803374544095209,10048,Северо-Кавказский,Дагестан,"60,91",,,,,,,,,,,,,,,
843,54.442536399999995,61.2682731,Южноуральск,0.595805981066283,37890,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,,,,,,,,,,,
844,55.7136,84.934799,Юрга,0.5960381184381629,81536,Сибирский,Кемеровская область,"28,22","27,3",726,"0,08",2.0,,,,,,,,,,,
845,56.497194799999995,39.67864,Юрьев-Польский,0.684679386419411,19588,Центральный,Владимирская область,"47,53","31,4",426,"0,07",1.0,,,,,,,,,,,
846,57.318053000000006,43.1107007,Юрьевец,0.5848660455240601,10205,Центральный,Ивановская область,"42,45","17,9",178,н. д.,,,,,,,,,,,,
847,54.870075,58.427806999999994,Юрюзань,0.5954795128072049,12568,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,,,,,,,,,,,
848,54.74157660000001,35.226439299999996,Юхнов,0.5895959646189279,7056,Центральный,Калужская область,"33,85","4,8",48,"0,1",1.0,,,,,,,,,,,
849,62.027287,129.732086,Якутск,0.634103594864071,269486,Дальневосточный,Якутия,"0,31",,,,,232.0,229.0,224.0,144.0,240.0,224.0,233.0,248.0,153.0,202.0,174.0
850,44.4970713,34.1586871,Ялта,0.6479039258720389,7771,Южный,Крым,"73,38","34,3",656,н. д.,,,,,,,,,,,,
851,56.654934,66.312752,Ялуторовск,0.509286093607089,36494,Уральский,Тюменская область,"9,26",,,,,,,,,,,,,,,
852,56.270759999999996,54.931702,Янаул,0.589467215043441,26988,Приволжский,Башкортостан,"28,3","25,5",1031,н. д.,,,,,,,,,,,,
853,57.301251199999996,47.8773055,Яранск,0.477391061753173,17252,Приволжский,Кировская область,"10,62","39,6",500,"0,08",1.0,,,,,,,,,,,
854,52.919704,78.563568,Яровое,0.5920419156806049,18085,Сибирский,Алтайский край,"13,9","34,6",802,"0,04",1.0,,,,,,,,,,,
855,57.64955255,39.8748582716262,Ярославль,0.65676263979287,591486,Центральный,Ярославская область,"34,77","31,5",395,н. д.,,154.0,130.0,191.0,213.0,177.0,43.0,95.0,148.0,197.0,201.0,82.0
856,55.0662279,32.6883609,Ярцево,0.5904136535530071,47853,Центральный,Смоленская область,"19,06",н. д.,"0,11",1,,,,,,,,,,,,
