source,target,pass_day,transport,source_lat,source_lng,target_lat,target_lng,target_population,source_population
Уфа,Сургут,125.23333333333333,avia,54.726288000000004,55.947727,61.254031999999995,73.3964,38922.0,1062300.0
Сочи,Самара,122.4,avia,43.585482299999995,39.723109,53.198627,50.113987,1164900.0,343285.0
Томск,Стрежевой,129.8,avia,58.6124279,82.04753149999999,60.732758,77.60080699999999,42216.0,25614.0
Екатеринбург,Салехард,130.76666666666668,avia,56.839104000000006,60.60825,66.5375387,66.6157469,42494.0,1377738.0
Краснодар,Тюмень,130.53333333333333,avia,45.0352566,38.976481400000004,57.15353399999999,65.542274,581758.0,34926.0
Тюмень,Минеральные Воды,121.96666666666667,avia,57.15353399999999,65.542274,44.2107377,43.134969,76715.0,581758.0
Екатеринбург,Самара,123.33333333333333,avia,56.839104000000006,60.60825,53.198627,50.113987,1164900.0,1377738.0
Иркутск,Новосибирск,121.3,avia,52.289597,104.280586,55.0282171,82.9234509,30250.0,6751.0
Владикавказ,Санкт-Петербург,126.33333333333333,avia,43.024592999999996,44.682109999999994,59.960673899999996,30.158655100000004,4848742.0,311635.0
Красноярск,Краснодар,121.06666666666666,avia,56.0090968,92.8725147,45.0352566,38.976481400000004,34926.0,2180.0
Ростов-на-Дону,Сочи,115.4,avia,47.22138579999999,39.7114196,43.585482299999995,39.723109,343285.0,1091544.0
Нижнекамск,Санкт-Петербург,123.36666666666666,avia,55.641287899999995,51.8160376,59.960673899999996,30.158655100000004,4848742.0,234108.0
Казань,Краснодар,122.6,avia,55.7823547,49.1242266,45.0352566,38.976481400000004,34926.0,1216965.0
Тюмень,Надым,115.83333333333333,avia,57.15353399999999,65.542274,65.5336238,72.51139549999999,46550.0,581758.0
Минеральные Воды,Екатеринбург,117.93333333333334,avia,44.2107377,43.134969,56.839104000000006,60.60825,1377738.0,76715.0
Геленджик,Москва,121.9,avia,44.56094470000001,38.076683200000005,55.479204599999996,37.3273304,11514330.0,54813.0
Сургут,Омск,116.83333333333333,avia,61.254031999999995,73.3964,54.991375,73.37152900000001,25905.0,38922.0
Санкт-Петербург,Киров,111.86666666666666,avia,59.960673899999996,30.158655100000004,58.6035257,49.6639029,31888.0,4848742.0
Ростов-на-Дону,Махачкала,120.66666666666667,avia,47.22138579999999,39.7114196,42.9830241,47.5048717,577990.0,1091544.0
Санкт-Петербург,Ставрополь,117.4,avia,59.960673899999996,30.158655100000004,45.0433245,41.9690934,32736.0,4848742.0
Ставрополь,Санкт-Петербург,112.26666666666667,avia,45.0433245,41.9690934,59.960673899999996,30.158655100000004,4848742.0,32736.0
Краснодар,Казань,118.16666666666667,avia,45.0352566,38.976481400000004,55.7823547,49.1242266,1216965.0,34926.0
Махачкала,Ростов-на-Дону,111.43333333333334,avia,42.9830241,47.5048717,47.22138579999999,39.7114196,1091544.0,577990.0
Новосибирск,Новый Уренгой,115.56666666666666,avia,55.0282171,82.9234509,66.085196,76.6799167,104144.0,30250.0
Иркутск,Усть-Кут,108.03333333333333,avia,52.289597,104.280586,56.7803671,105.74649369999999,45061.0,6751.0
Новосибирск,Мирный,114.53333333333333,avia,55.0282171,82.9234509,62.541077,113.97858400000001,30259.0,30250.0
Симферополь (Крым),Самара,116.36666666666666,avia,44.9521457,34.1024858,53.198627,50.113987,1164900.0,332317.0
Сочи,Ростов-на-Дону,110.7,avia,43.585482299999995,39.723109,47.22138579999999,39.7114196,1091544.0,343285.0
Самара,Екатеринбург,109.76666666666667,avia,53.198627,50.113987,56.839104000000006,60.60825,1377738.0,1164900.0
Новый Уренгой,Санкт-Петербург,112.23333333333333,avia,66.085196,76.6799167,59.960673899999996,30.158655100000004,4848742.0,104144.0
Самара,Сочи,112.13333333333334,avia,53.198627,50.113987,43.585482299999995,39.723109,343285.0,1164900.0
Надым,Тюмень,110.7,avia,65.5336238,72.51139549999999,57.15353399999999,65.542274,581758.0,46550.0
Нижний Новгород,Санкт-Петербург,111.13333333333334,avia,56.328571,44.003506,59.960673899999996,30.158655100000004,4848742.0,1250615.0
Элиста,Москва,109.53333333333333,avia,46.306999,44.270187,55.479204599999996,37.3273304,11514330.0,103728.0
Тюмень,Краснодар,107.3,avia,57.15353399999999,65.542274,45.0352566,38.976481400000004,34926.0,581758.0
Минеральные Воды,Тюмень,107.0,avia,44.2107377,43.134969,57.15353399999999,65.542274,581758.0,76715.0
Салехард,Екатеринбург,110.46666666666667,avia,66.5375387,66.6157469,56.839104000000006,60.60825,1377738.0,42494.0
Москва,Новокузнецк,107.3,avia,55.479204599999996,37.3273304,53.75760699999999,87.136101,547885.0,11514330.0
Мурманск,Краснодар,104.3,avia,68.970665,33.07497,45.0352566,38.976481400000004,34926.0,59690.0
Сургут,Тюмень,101.93333333333334,avia,61.254031999999995,73.3964,57.15353399999999,65.542274,581758.0,38922.0
Норильск,Москва,102.96666666666667,avia,69.34983940000001,88.200517,55.479204599999996,37.3273304,11514330.0,175301.0
Санкт-Петербург,Апатиты,105.43333333333334,avia,59.960673899999996,30.158655100000004,67.568626,33.404392,59690.0,4848742.0
Усть-Кут,Иркутск,110.6,avia,56.7803671,105.74649369999999,52.289597,104.280586,6751.0,45061.0
Новокузнецк,Москва,108.0,avia,53.75760699999999,87.136101,55.479204599999996,37.3273304,11514330.0,547885.0
Ростов-на-Дону,Грозный,104.2,avia,47.22138579999999,39.7114196,43.319703100000005,45.693430799999994,271596.0,1091544.0
Санкт-Петербург,Ижевск,103.4,avia,59.960673899999996,30.158655100000004,56.86655699999999,53.2094166,628117.0,4848742.0
Красноярск,Норильск,98.2,avia,56.0090968,92.8725147,69.34983940000001,88.200517,175301.0,2180.0
Москва,Элиста,105.16666666666667,avia,55.479204599999996,37.3273304,46.306999,44.270187,103728.0,11514330.0
Южно-Сахалинск,Владивосток,100.1,avia,46.9574273,142.72743799999998,43.1150678,131.8855768,592069.0,181727.0
Краснодар,Мурманск,98.33333333333333,avia,45.0352566,38.976481400000004,68.970665,33.07497,59690.0,34926.0
Владивосток,Хабаровск,103.9,avia,43.1150678,131.8855768,48.481403,135.07693500000002,42977.0,592069.0
Самара,Симферополь (Крым),102.4,avia,53.198627,50.113987,44.9521457,34.1024858,332317.0,1164900.0
Краснодар,Нижний Новгород,100.96666666666667,avia,45.0352566,38.976481400000004,56.328571,44.003506,1250615.0,34926.0
Нерюнгри,Иркутск,99.8,avia,56.65794350000001,124.71230420000002,52.289597,104.280586,6751.0,61746.0
Екатеринбург,Минеральные Воды,95.83333333333333,avia,56.839104000000006,60.60825,44.2107377,43.134969,76715.0,1377738.0
Уфа,Ростов-на-Дону,102.53333333333333,avia,54.726288000000004,55.947727,47.22138579999999,39.7114196,1091544.0,1062300.0
Ростов-на-Дону,Нижний Новгород,102.46666666666667,avia,47.22138579999999,39.7114196,56.328571,44.003506,1250615.0,1091544.0
Ухта,Санкт-Петербург,99.56666666666666,avia,63.58317295,53.72050473868279,59.960673899999996,30.158655100000004,4848742.0,99642.0
Москва,Мирный,97.93333333333334,avia,55.479204599999996,37.3273304,62.541077,113.97858400000001,30259.0,11514330.0
Москва,Апатиты,102.6,avia,55.479204599999996,37.3273304,67.568626,33.404392,59690.0,11514330.0
Апатиты,Санкт-Петербург,93.36666666666666,avia,67.568626,33.404392,59.960673899999996,30.158655100000004,4848742.0,59690.0
Стрежевой,Томск,100.2,avia,60.732758,77.60080699999999,58.6124279,82.04753149999999,25614.0,42216.0
Краснодар,Махачкала,92.7,avia,45.0352566,38.976481400000004,42.9830241,47.5048717,577990.0,34926.0
Симферополь (Крым),Екатеринбург,99.56666666666666,avia,44.9521457,34.1024858,56.839104000000006,60.60825,1377738.0,332317.0
Новый Уренгой,Салехард,94.76666666666667,avia,66.085196,76.6799167,66.5375387,66.6157469,42494.0,104144.0
Самара,Сургут,94.5,avia,53.198627,50.113987,61.254031999999995,73.3964,38922.0,1164900.0
Сочи,Сургут,99.2,avia,43.585482299999995,39.723109,61.254031999999995,73.3964,38922.0,343285.0
Апатиты,Москва,99.63333333333334,avia,67.568626,33.404392,55.479204599999996,37.3273304,11514330.0,59690.0
Санкт-Петербург,Новый Уренгой,91.4,avia,59.960673899999996,30.158655100000004,66.085196,76.6799167,104144.0,4848742.0
Чита,Москва,96.4,avia,52.033409000000006,113.50089299999999,55.479204599999996,37.3273304,11514330.0,323964.0
Сургут,Минеральные Воды,93.7,avia,61.254031999999995,73.3964,44.2107377,43.134969,76715.0,38922.0
Санкт-Петербург,Ухта,91.96666666666667,avia,59.960673899999996,30.158655100000004,63.58317295,53.72050473868279,99642.0,4848742.0
Ростов-на-Дону,Новосибирск,92.36666666666666,avia,47.22138579999999,39.7114196,55.0282171,82.9234509,30250.0,1091544.0
Мирный,Москва,91.9,avia,62.541077,113.97858400000001,55.479204599999996,37.3273304,11514330.0,30259.0
Якутск,Ленск,94.73333333333333,avia,62.027287,129.732086,60.7145488,114.91721229999999,24955.0,269486.0
Красноярск,Иркутск,94.43333333333334,avia,56.0090968,92.8725147,52.289597,104.280586,6751.0,2180.0
Краснодар,Челябинск,86.43333333333334,avia,45.0352566,38.976481400000004,55.15984079999999,61.4025547,31916.0,34926.0
Сургут,Сочи,85.53333333333333,avia,61.254031999999995,73.3964,43.585482299999995,39.723109,343285.0,38922.0
Салехард,Новый Уренгой,85.0,avia,66.5375387,66.6157469,66.085196,76.6799167,104144.0,42494.0
Эвенск,Магадан,85.4,avia,61.919208999999995,159.235931,59.56047679999999,150.79886169999997,95925.0,1404.0
Омск,Краснодар,88.3,avia,54.991375,73.37152900000001,45.0352566,38.976481400000004,34926.0,25905.0
Минеральные Воды,Сургут,89.13333333333334,avia,44.2107377,43.134969,61.254031999999995,73.3964,38922.0,76715.0
Иркутск,Владивосток,88.96666666666667,avia,52.289597,104.280586,43.1150678,131.8855768,592069.0,6751.0
Нижний Новгород,Краснодар,88.93333333333334,avia,56.328571,44.003506,45.0352566,38.976481400000004,34926.0,1250615.0
Санкт-Петербург,Астрахань,87.56666666666666,avia,59.960673899999996,30.158655100000004,46.3652486,48.0552168617783,520662.0,4848742.0
Грозный,Ростов-на-Дону,91.46666666666667,avia,43.319703100000005,45.693430799999994,47.22138579999999,39.7114196,1091544.0,271596.0
Тюмень,Нижневартовск,88.96666666666667,avia,57.15353399999999,65.542274,60.9339411,76.58142740000001,251860.0,581758.0
Нижний Новгород,Ростов-на-Дону,89.26666666666667,avia,56.328571,44.003506,47.22138579999999,39.7114196,1091544.0,1250615.0
Владивосток,Южно-Сахалинск,90.93333333333334,avia,43.1150678,131.8855768,46.9574273,142.72743799999998,181727.0,592069.0
Иркутск,Красноярск,84.3,avia,52.289597,104.280586,56.0090968,92.8725147,2180.0,6751.0
Москва,Псков,87.86666666666666,avia,55.479204599999996,37.3273304,57.817398,28.334367999999998,98778.0,11514330.0
Тюмень,Сургут,84.3,avia,57.15353399999999,65.542274,61.254031999999995,73.3964,38922.0,581758.0
Новый Уренгой,Екатеринбург,84.2,avia,66.085196,76.6799167,56.839104000000006,60.60825,1377738.0,104144.0
Омск,Сургут,89.83333333333333,avia,54.991375,73.37152900000001,61.254031999999995,73.3964,38922.0,25905.0
Санкт-Петербург,Иркутск,88.23333333333333,avia,59.960673899999996,30.158655100000004,52.289597,104.280586,6751.0,4848742.0
Новосибирск,Ростов-на-Дону,81.63333333333334,avia,55.0282171,82.9234509,47.22138579999999,39.7114196,1091544.0,30250.0
Ростов-на-Дону,Самара,82.86666666666666,avia,47.22138579999999,39.7114196,53.198627,50.113987,1164900.0,1091544.0
Нерюнгри,Красноярск,88.36666666666666,avia,56.65794350000001,124.71230420000002,56.0090968,92.8725147,2180.0,61746.0
Санкт-Петербург,Салехард,90.0,avia,59.960673899999996,30.158655100000004,66.5375387,66.6157469,42494.0,4848742.0
Нижневартовск,Тюмень,82.83333333333333,avia,60.9339411,76.58142740000001,57.15353399999999,65.542274,581758.0,251860.0
Нерюнгри,Новосибирск,88.16666666666667,avia,56.65794350000001,124.71230420000002,55.0282171,82.9234509,30250.0,61746.0
Казань,Ростов-на-Дону,83.93333333333334,avia,55.7823547,49.1242266,47.22138579999999,39.7114196,1091544.0,1216965.0
Самара,Ростов-на-Дону,86.63333333333334,avia,53.198627,50.113987,47.22138579999999,39.7114196,1091544.0,1164900.0
Сочи,Симферополь (Крым),81.03333333333333,avia,43.585482299999995,39.723109,44.9521457,34.1024858,332317.0,343285.0
Краснодар,Омск,82.56666666666666,avia,45.0352566,38.976481400000004,54.991375,73.37152900000001,25905.0,34926.0
Белоярский,Нягань,80.9,avia,63.7156353,66.6667691,62.144636,65.4347572,54903.0,20283.0
Норильск,Красноярск,83.9,avia,69.34983940000001,88.200517,56.0090968,92.8725147,2180.0,175301.0
Красноярск,Новосибирск,82.4,avia,56.0090968,92.8725147,55.0282171,82.9234509,30250.0,2180.0
Мурманск,Архангельск,81.8,avia,68.970665,33.07497,64.543022,40.537121,348716.0,59690.0
Екатеринбург,Ростов-на-Дону,80.26666666666667,avia,56.839104000000006,60.60825,47.22138579999999,39.7114196,1091544.0,1377738.0
Ростов-на-Дону,Екатеринбург,83.43333333333334,avia,47.22138579999999,39.7114196,56.839104000000006,60.60825,1377738.0,1091544.0
