transport,departure,arrival,passengers
avia,Санкт-Петербург,Белгород,94
avia,Магадан,Новосибирск,96
avia,Белгород,Санкт-Петербург,91
avia,Краснодар,Иркутск,94
avia,Сыктывкар,Минеральные Воды,90
avia,Орск,Санкт-Петербург,97
avia,Ноябрьск,Уфа,91
avia,Красноярск,Казань,88
avia,Новосибирск,Минеральные Воды,89
avia,Калининград,Мурманск,92
avia,Санкт-Петербург,Череповец,95
avia,Казань,Усинск,92
avia,Норильск,Уфа,94
avia,Екатеринбург,Воронеж,92
avia,Сургут,Томск,91
avia,Новый Уренгой,Анапа,93
avia,Казань,Нижневартовск,93
avia,Санкт-Петербург,Чита,91
avia,Мурманск,Челябинск,89
avia,Москва,Бугульма,82
avia,Казань,Симферополь (Крым),86
avia,Санкт-Петербург,Нарьян-Мар,84
avia,Анапа,Новый Уренгой,89
avia,Тюмень,Нягань,90
avia,Красноярск,Уфа,85
avia,Советский,Тюмень,87
avia,Барнаул,Краснодар,86
avia,Новосибирск,Северо-Енисейский,90
avia,Челябинск,Новосибирск,88
avia,Ростов-на-Дону,Калуга,87
avia,Иркутск,Барнаул,85
avia,Новый Уренгой,Сочи,84
avia,Калининград,Сыктывкар,85
avia,Минеральные Воды,Красноярск,84
avia,Томск,Симферополь (Крым),89
avia,Красноярск,Байкит,88
avia,Череповец,Санкт-Петербург,85
avia,Таксимо,Иркутск,89
avia,Магадан,Иркутск,88
avia,Минеральные Воды,Омск,85
avia,Мурманск,Махачкала,84
avia,Иркутск,Удачный,85
avia,Салехард,Казань,86
avia,Советский,Москва,82
avia,Екатеринбург,Иркутск,87
avia,Иркутск,Таксимо,86
avia,Мурманск,Уфа,92
avia,Красноярск,Томск,83
avia,Екатеринбург,Мурманск,89
avia,Красноярск,Самара,85
avia,Ростов-на-Дону,Красноярск,89
avia,Красноярск,Симферополь (Крым),85
avia,Благовещенск,Владивосток,84
avia,Мурманск,Нижний Новгород,89
avia,Калининград,Архангельск,84
avia,Симферополь (Крым),Калининград,87
avia,Надым,Новосибирск,83
avia,Сочи,Волгоград,84
avia,Казань,Нижний Новгород,79
avia,Якутск,Мирный,82
avia,Нижний Новгород,Уфа,84
avia,Норильск,Санкт-Петербург,83
avia,Горно-Алтайск,Новосибирск,83
avia,Минеральные Воды,Челябинск,86
avia,Минеральные Воды,Иркутск,82
avia,Сургут,Назрань,79
avia,Казань,Томск,75
avia,Санкт-Петербург,Надым,84
avia,Новосибирск,Симферополь (Крым),82
avia,Якутск,Улан-Удэ,85
avia,Санкт-Петербург,Нижневартовск,85
avia,Волгоград,Сургут,83
avia,Новый Уренгой,Нижнекамск,83
avia,Хабаровск,Симферополь (Крым),83
avia,Томск,Калининград,80
avia,Нижневартовск,Бугульма,84
avia,Красноярск,Челябинск,81
avia,Тюмень,Усинск,82
avia,Сочи,Сыктывкар,85
avia,Томск,Екатеринбург,85
avia,Санкт-Петербург,Благовещенск,85
avia,Курск,Санкт-Петербург,81
avia,Казань,Новый Уренгой,85
avia,Южно-Сахалинск,Курильск,82
avia,Сочи,Томск,77
avia,Воронеж,Сочи,79
avia,Красноярск,Мотыгино,86
avia,Абакан,Томск,76
avia,Пермь,Минеральные Воды,80
avia,Самара,Новый Уренгой,81
avia,Иркутск,Минеральные Воды,80
avia,Новый Уренгой,Красноярск,81
avia,Чебоксары,Краснодар,78
avia,Екатеринбург,Надым,76
avia,Мурманск,Омск,80
avia,Иркутск,Магадан,74
avia,Челябинск,Мурманск,78
avia,Москва,Советский,78
avia,Владивосток,Благовещенск,77
avia,Сыктывкар,Сочи,81
avia,Самара,Уфа,79
avia,Красноярск,Минеральные Воды,73
avia,Уфа,Надым,75
avia,Сочи,Барнаул,72
avia,Кызыл,Иркутск,77
avia,Благовещенск,Санкт-Петербург,74
avia,Красноярск,Хабаровск,78
avia,Сочи,Воронеж,72
avia,Удачный,Мирный,74
avia,Батагай,Якутск,76
avia,Нижний Новгород,Минеральные Воды,77
avia,Анапа,Казань,79
avia,Екатеринбург,Томск,79
avia,Пермь,Самара,78
avia,Челябинск,Новый Уренгой,77
avia,Чита,Екатеринбург,73
avia,Пермь,Новосибирск,76
avia,Воронеж,Калининград,78
avia,Минеральные Воды,Архангельск,78
avia,Казань,Тюмень,77
avia,Иркутск,Южно-Сахалинск,73
avia,Калининград,Нижний Новгород,78
avia,Нижневартовск,Минеральные Воды,74
avia,Самара,Пермь,82
avia,Калининград,Казань,72
avia,Волгоград,Нижний Новгород,79
avia,Тюмень,Калининград,74
avia,Хабаровск,Ростов-на-Дону,75
avia,Волгоград,Казань,74
avia,Уфа,Нижний Новгород,77
avia,Якутск,Оленёк,74
avia,Махачкала,Калининград,73
avia,Пенза,Санкт-Петербург,69
avia,Мурманск,Екатеринбург,73
avia,Южно-Сахалинск,Южно-Курильск,73
avia,Кемерово,Санкт-Петербург,73
avia,Екатеринбург,Чита,69
avia,Новосибирск,Улан-Удэ,71
avia,Санкт-Петербург,Усинск,69
avia,Казань,Омск,70
avia,Томск,Казань,70
avia,Казань,Калининград,72
avia,Санкт-Петербург,Курск,69
avia,Махачкала,Тюмень,71
avia,Нижний Новгород,Екатеринбург,71
avia,Хабаровск,Екатеринбург,69
avia,Екатеринбург,Хабаровск,70
avia,Ноябрьск,Краснодар,71
avia,Барнаул,Иркутск,71
avia,Чита,Якутск,70
avia,Тюмень,Казань,70
avia,Екатеринбург,Волгоград,70
avia,Самара,Волгоград,73
avia,Владивосток,Магадан,71
avia,Якутск,Олёкминск,74
avia,Калининград,Воронеж,74
avia,Саранск,Минеральные Воды,70
avia,Симферополь (Крым),Хабаровск,70
avia,Калининград,Томск,73
avia,Салехард,Уфа,75
avia,Советская Гавань,Хабаровск,69
avia,Сыктывкар,Усинск,75
avia,Новосибирск,Казань,73
avia,Калуга,Ростов-на-Дону,68
avia,Минеральные Воды,Нижневартовск,76
avia,Белоярский,Москва,66
avia,Курильск,Южно-Сахалинск,75
avia,Иркутск,Талакан,70
avia,Сочи,Нижнекамск,68
avia,Омск,Казань,65
avia,Норильск,Минеральные Воды,64
avia,Сыктывкар,Екатеринбург,63
avia,Челябинск,Красноярск,67
avia,Салехард,Пермь,64
avia,Тамбов,Санкт-Петербург,65
avia,Иркутск,Петропавловск-Камчатский,69
avia,Красноярск,Горно-Алтайск,69
avia,Сочи,Ульяновск,62
avia,Новый Уренгой,Челябинск,65
avia,Норильск,Краснодар,63
avia,Оленёк,Якутск,69
avia,Белгород,Мурманск,63
avia,Мурманск,Воронеж,63
avia,Калининград,Симферополь (Крым),67
avia,Симферополь (Крым),Саратов,67
avia,Омск,Екатеринбург,66
avia,Челябинск,Калининград,69
avia,Казань,Барнаул,65
avia,Певек,Москва,68
avia,Иркутск,Благовещенск,68
avia,Минеральные Воды,Калининград,63
avia,Белоярский,Советский,70
avia,Нижневартовск,Челябинск,68
avia,Челябинск,Нижний Новгород,67
avia,Якутск,Батагай,68
avia,Воронеж,Екатеринбург,66
avia,Анапа,Челябинск,63
