;Code;City;Region;County;FeatureVectorGlobal;RegionFeatureVectorGlobal
90;91;Верещагино;Perm;;"[ 0.39140302  0.33630399  0.2949999   0.19634257  0.28028967  0.37099863
  0.27447602  0.16097524  0.4216583   0.21140036  0.20325531  0.14045136
  0.08456014 -0.         -0.         -0.         -0.          0.01347018
  0.40453294  0.00473239  0.17717509  0.21161721 -0.         -0.
 -0.         -0.          0.20555205  0.05998281]";[0.41742040711558137, 0.24941333702406107, 0.16603957669155608, 0.10772018850009732, 0.1772180838724194, 0.4243982612669624, 0.18837500682513403, 0.0784905446887953, 0.557946049201173, 0.1473124346282399, 0.08148279665358538, 0.059632114124444566, 0.030637167831685845, 0.1297594889417897, 0.08137883374289784, 0.1006614892707986, 0.05031045797265284, 0.10873656262482245, 0.2867622012495767, 0.32467427291595474, 0.38599366781226463, 0.058026844535490646, 0.2256400223479352, 0.2425939800883066, 0.6318471054802283, 0.11700395591183543, 0.053663806105366814, 0.20174923723980123]
91;92;Чебоксары;Chuvash;Cheboksary;"[ 0.39580644  0.26179128  0.          0.          0.18811406  0.47055187
  0.26179128  0.          0.62906831  0.23180814  0.          0.
  0.          0.35255795  0.24908286 -0.         -0.          0.14435676
 -0.          0.71383258  0.40431725 -0.         -0.         -0.
  1.37663208  0.6009534  -0.          0.70585282]";[0.39368879229247833, 0.31347764378903464, 0.2072372279879165, 0.1338701808165612, 0.2403105840687852, 0.4154097470642171, 0.27272819633372586, 0.08773359555354918, 0.48416574891259256, 0.21541322182704664, 0.10723902868287248, 0.09003953622137734, 0.06807126920339623, 0.08813948870390313, 0.09990790269717029, 0.0529087171659297, 0.0, 0.038197815104728985, 0.24542032273480802, 0.29553114972920147, 0.3342445390026257, 0.05160683086920948, 0.041861445330010155, 0.0, 0.5944963078541143, 0.2419604598916943, 0.0, 0.3391777092248334]
92;93;Ленинск-Кузнецкий;Kemerovo;;"[ 0.45431347  0.34582189  0.28253051  0.17364656  0.25041815  0.40814705
  0.30621828  0.12520908  0.42486887  0.17923998  0.11246835  0.
  0.         -0.          0.14577715 -0.         -0.         -0.
  0.41060159  0.37339402  0.34182964 -0.         -0.         -0.
  0.49926206 -0.         -0.          0.25884585]";[0.3776290113188618, 0.30297199776126127, 0.18804022814219487, 0.12198863582257341, 0.19473869418798417, 0.42931095289154025, 0.2602051922086359, 0.0870969408467807, 0.4674402233845702, 0.17505017385470553, 0.08259734213786522, 0.07674808733683376, 0.0300263692872393, 0.09291074712819176, 0.07102155667923443, 0.059998279774961326, 0.019709821120170057, 0.033101965445374436, 0.265488904490601, 0.25078274402526674, 0.2980717349403776, 0.050212894597081045, 0.08932223986605319, 0.07575011878771332, 0.4743889499842019, 0.1028585226868149, 0.1031707990350398, 0.2687385817055514]
93;94;Бийск;Altai;;"[ 0.41150279  0.28794416  0.08696399  0.08696399  0.25790451  0.45511063
  0.25156849  0.05486817  0.54349042  0.29200444  0.10973633  0.
  0.          0.15785839  0.20218758 -0.         -0.          0.1692032
  0.01557412  0.53123347  0.27356527 -0.         -0.         -0.
  0.59471304  0.82037926 -0.          0.53979334]";[0.4323221867328187, 0.302882911022644, 0.19159349804812487, 0.09554588894380614, 0.1934016665033162, 0.4475265915124176, 0.17945279722236246, 0.03381800842125905, 0.5251156347674174, 0.2012865540208331, 0.08309884165436679, 0.025371704578903538, 0.011378418954460848, 0.08643725809311731, 0.11267891368697004, 0.029071208055313106, 0.037857649007507654, 0.05657511091737999, 0.21153918707010677, 0.3960938206409431, 0.3440960437361599, 0.021332461506075935, 0.03213664225732245, 0.056412882932419466, 0.665488431494171, 0.21481719738068095, 0.07475519438103383, 0.2899884709846801]
94;95;Абинск;Krasnodar;;"[ 0.38468723  0.32889811  0.27349655  0.22103831  0.28165361  0.37906399
  0.29166352  0.14889604  0.40806493  0.2179648   0.19748713  0.166134
  0.0964378  -0.         -0.         -0.         -0.         -0.
  0.41364582  0.00989972  0.25627858  0.18444687 -0.         -0.
 -0.         -0.          0.15307573  0.11543374]";[0.37467680576830226, 0.3112033360116633, 0.2635109567668515, 0.20711330816089327, 0.29345339341138765, 0.377731856164216, 0.25796405793886773, 0.16448764860986967, 0.4135653008275847, 0.27232932012180955, 0.16840729679736935, 0.1401216432130395, 0.06672259118313567, 0.04080721327923851, 0.023335860977784097, 0.19283351281775757, 0.062335110792838544, 0.022972314614312515, 0.2086942066788583, 0.07959470564076554, 0.1396479459392967, 0.15319653855082782, 0.3605218879569749, 0.3256137304752133, 0.1434231005808586, 0.17027105082315352, 0.06443267605459564, 0.14703117286631817]
95;96;Тайга;Kemerovo;Tajga;"[ 0.37429027  0.32111422  0.27820195  0.24295972  0.29562696  0.34634859
  0.27696933  0.20699173  0.34674023  0.26680524  0.22673432  0.18143671
  0.13309738 -0.         -0.          0.12880792 -0.          0.00390325
  0.23283386 -0.         -0.          0.27487308  0.04286977 -0.
 -0.          0.18070574  0.112108   -0.        ]";[0.3776290113188618, 0.30297199776126127, 0.18804022814219487, 0.12198863582257341, 0.19473869418798417, 0.42931095289154025, 0.2602051922086359, 0.0870969408467807, 0.4674402233845702, 0.17505017385470553, 0.08259734213786522, 0.07674808733683376, 0.0300263692872393, 0.09291074712819176, 0.07102155667923443, 0.059998279774961326, 0.019709821120170057, 0.033101965445374436, 0.265488904490601, 0.25078274402526674, 0.2980717349403776, 0.050212894597081045, 0.08932223986605319, 0.07575011878771332, 0.4743889499842019, 0.1028585226868149, 0.1031707990350398, 0.2687385817055514]
96;97;Михайловка;Volgograd;;"[ 0.40698769  0.          0.          0.          0.          0.48766887
  0.          0.          0.7617005   0.12787665  0.          0.
  0.          0.29139784  0.05956163 -0.          0.03218936  0.34921804
  0.51103456  0.64551371  0.66488516 -0.         -0.         -0.
  0.98393119  0.09060719  0.28815799  0.26949114]";[0.3751573913294369, 0.20891112032412826, 0.1436719899136901, 0.09780839794304813, 0.13603337837660964, 0.4635515143321131, 0.19475105082575414, 0.07715962296208533, 0.562136309008157, 0.13236984961158793, 0.05779486847727806, 0.04921102849141581, 0.018634227723974443, 0.13043288966947317, 0.03704676264544877, 0.08350285634152166, 0.046208548573912815, 0.13158143579446233, 0.2872312225435189, 0.2534713647656832, 0.3919502749699738, 0.04110972804855704, 0.164008807148377, 0.1928162655270282, 0.46864269322092017, 0.09925322775276511, 0.1557248222707427, 0.2575115828791685]
97;98;Галич;Kostroma;Galichskiy;"[ 0.45597334  0.33676195  0.31683314  0.          0.2480851   0.37150859
  0.17746477  0.08467221  0.51784757  0.21368887  0.13809443  0.08467221
  0.         -0.          0.15228794 -0.         -0.          0.00982096
  0.48001468  0.44512156  0.32028458 -0.         -0.         -0.
  0.41233423 -0.         -0.          0.08463104]";[0.4123171548836179, 0.3114311720144467, 0.22495228383829982, 0.09570635111587679, 0.24052890015901748, 0.4188597437263328, 0.23955157283325956, 0.07666645601475847, 0.5304617317159288, 0.23659221788344834, 0.07025671420375612, 0.041980213804795746, 0.013465006705905476, 0.04338352463342143, 0.12631156528909973, 0.0, 0.0013747533710491606, 0.019923093820306565, 0.31937915506491055, 0.36328084476493294, 0.2750363407738018, 0.0, 0.0, 0.0, 0.3709636239318959, 0.20642606237499586, 0.005495427159135699, 0.3275144552756164]
98;99;Отрадный;Samara;Kinel'-Cherkasskiy;"[ 0.36124259  0.33105828  0.27762409  0.23901062  0.28477588  0.38112905
  0.30121983  0.2132839   0.38520212  0.2132839   0.16688465  0.17219414
  0.10840172 -0.         -0.         -0.         -0.         -0.
  0.46692712  0.01452574  0.28981974  0.16528488 -0.         -0.
 -0.         -0.          0.05115345  0.23475311]";[0.3653182478878381, 0.30781177689955874, 0.24760343853375857, 0.1845543302989627, 0.28517658218512665, 0.39764522354671183, 0.28297707404072586, 0.15668548329542575, 0.44314855620095756, 0.2607347740451349, 0.1318753107141679, 0.12091512796717191, 0.07126374917570169, 0.0552395008976765, 0.04496879550596242, 0.19897132097091463, 0.05594354530635196, 0.016898359191649906, 0.2708724779732473, 0.14992561091657058, 0.20960711158808246, 0.09758884397354353, 0.4194300501309848, 0.4927327642993959, 0.18904559339607263, 0.08629069638456734, 0.06487152438095317, 0.23083723502413983]
99;100;Глазов;Udmurt;Glazovskiy;"[ 0.34157847  0.32431972  0.27350602  0.22446738  0.29449415  0.37337263
  0.30109167  0.21068044  0.40180026  0.24032645  0.15530421  0.18249952
  0.12307568 -0.         -0.         -0.         -0.         -0.
  0.3450229  -0.          0.21835782  0.19692367 -0.         -0.
 -0.         -0.         -0.          0.28789005]";[0.3685726054903301, 0.3196560951140045, 0.2751945706280766, 0.20141289751354413, 0.2893879745014984, 0.3762455723154876, 0.26833290387047065, 0.1566429368618174, 0.43072923137452046, 0.24682055275639625, 0.1658862514957483, 0.13887755715494463, 0.08569080586775242, 0.0045042883160745185, 0.04004566861058331, 0.03571434868632026, 0.00465153283196024, 0.005552285381211926, 0.3480932235139246, 0.14225503961625968, 0.23662988845812713, 0.09511026151549426, 0.02780904666185972, 0.0, 0.1619327690412112, 0.10789884619442547, 0.0, 0.2162777961315796]
100;101;Волоколамск;Moscow Oblast;Volokolamskiy Rayon;"[ 0.21170066  0.33738578  0.          0.          0.09117451  0.78307185
  0.45992016  0.          0.09117451  0.          0.          0.
  0.          0.08470158 -0.         -0.         -0.          0.01712981
 -0.         -0.          0.47390072  0.15977631 -0.         -0.
 -0.         -0.         -0.          0.61113222]";[0.36267325645794757, 0.08360539757783052, 0.013875554919498542, 0.0, 0.07361938579042608, 0.5147761242472542, 0.08995905592282116, 0.0, 0.6718169261324448, 0.09989918066407505, 0.0, 0.0, 0.0, 0.17919492470461457, 0.051404513025686736, 0.0, 0.03561486471247377, 0.1829321364788905, 0.23519604571229502, 0.3573228914661206, 0.3891932864681689, 0.008876461438780394, 0.0, 0.0, 0.5186229659386378, 0.22721651254334752, 0.20040651628769007, 0.22059173607646332]
101;102;Завитинск;Amur;Zavitinskiy;"[ 0.43474838  0.36613284  0.24550238  0.07390358  0.27347574  0.41274872
  0.22171074  0.          0.50116676  0.24550238  0.07390358  0.
  0.         -0.          0.20952841 -0.          0.01618952 -0.
  0.04433605  0.44234566  0.27172136 -0.         -0.         -0.
  1.02855069  0.03010115 -0.          0.24152394]";[0.4116984744410789, 0.32812335549375377, 0.2746887991359633, 0.18398657726223142, 0.2889518160307333, 0.3882899781303366, 0.2573857867176524, 0.11970485356547324, 0.4125599779373134, 0.2762464021607997, 0.1417752791579792, 0.0759508250329758, 0.05537358692726496, 0.0, 0.06833559861893705, 0.036893482405067034, 0.004729315429224614, 0.012572038310572778, 0.18749801743078423, 0.1633581143462322, 0.09431865088355272, 0.07571403308341948, 0.03678056782921598, 0.0293176730828271, 0.2372909254974658, 0.17283008882723958, 0.04400118072193388, 0.10961683982265423]
102;103;Зуевка;Kirov;;"[ 0.40752039  0.33885804  0.2616368   0.10465472  0.23991899  0.43427565
  0.30521974  0.05232736  0.51713263  0.17382773  0.          0.
  0.         -0.          0.17924277 -0.         -0.         -0.
  0.35440197  0.35865933  0.44019945 -0.         -0.         -0.
  0.70383944 -0.         -0.          0.46103178]";[0.39378018759547817, 0.2813607295062138, 0.21848356048371656, 0.12680931606858897, 0.20013871075799358, 0.40074878996668023, 0.22334468576789, 0.11116742417874523, 0.5146165568662585, 0.15964424462094615, 0.08212968615451761, 0.08642663760902738, 0.052811088887753245, 0.0827462289209981, 0.07676059947330302, 0.12691641077313381, 0.05451959449558234, 0.050426098275353125, 0.28672011838668093, 0.2347157577847839, 0.35976841521674785, 0.09105205242324542, 0.2775115083468046, 0.29535973622156814, 0.5922331006723047, 0.005887168080687197, 0.08265354134452396, 0.22652550840910138]
103;104;Пролетарск;Rostov;;"[ 0.44596943  0.34113454  0.29117075  0.1164683   0.22171808  0.45465467
  0.29117075  0.          0.47692747  0.13521551  0.          0.
  0.         -0.          0.11835096 -0.         -0.         -0.
  0.22893851  0.24237458  0.41328079 -0.         -0.         -0.
  0.85762825 -0.         -0.          0.32379566]";[0.38457963448847127, 0.31553778163478663, 0.2662542691760782, 0.1849489090885151, 0.2744333033990959, 0.39938252959382253, 0.2769985129233045, 0.13183900607744717, 0.4221454663680753, 0.24335556950815931, 0.1319318202228709, 0.10201836354664047, 0.06315530995268744, 0.026618075204177496, 0.04580928632000578, 0.17211306526612735, 0.041519925584100593, 0.015312538165573113, 0.2018792731023639, 0.1264018899254339, 0.17498073434162165, 0.1023438858648582, 0.3184742365865892, 0.3091104046453923, 0.2817808758571108, 0.1704280292700547, 0.03392487703132283, 0.17586476180166885]
104;105;Орехово-Зуево;Moscow Oblast;Orekhovo-Zuevo;"[ 0.44216095  0.          0.          0.          0.20847528  0.47721694
  0.          0.          0.67659651  0.27479611  0.          0.
  0.          0.10327032  0.07910461 -0.         -0.          0.282474
  0.11286248  0.40080904  0.2728889  -0.         -0.         -0.
  0.27178856  0.84883651  0.02458174  0.2239791 ]";[0.36267325645794757, 0.08360539757783052, 0.013875554919498542, 0.0, 0.07361938579042608, 0.5147761242472542, 0.08995905592282116, 0.0, 0.6718169261324448, 0.09989918066407505, 0.0, 0.0, 0.0, 0.17919492470461457, 0.051404513025686736, 0.0, 0.03561486471247377, 0.1829321364788905, 0.23519604571229502, 0.3573228914661206, 0.3891932864681689, 0.008876461438780394, 0.0, 0.0, 0.5186229659386378, 0.22721651254334752, 0.20040651628769007, 0.22059173607646332]
105;106;Бобров;Voronezh;Bobrovskiy;"[ 0.50160024  0.34876971  0.31649331  0.06388389  0.19165166  0.42443535
  0.20250713  0.          0.50435164  0.10125356  0.          0.
  0.         -0.          0.14238504 -0.         -0.         -0.
  0.32850747  0.34918366  0.48528759 -0.         -0.         -0.
  1.0472737  -0.         -0.          0.18375183]";[0.3815663151338236, 0.3196695649720498, 0.23036746420770893, 0.17122984502813937, 0.2537842365007033, 0.401541197073942, 0.2840330200765064, 0.13789920526920146, 0.4442672046806562, 0.21065220266012505, 0.1182970495646017, 0.11025925446985892, 0.06463946028544695, 0.08305146462050295, 0.05571601405342948, 0.22606402909201262, 0.05003103811724536, 0.027213950894409884, 0.15194831399208983, 0.16081569090210857, 0.2428055419230148, 0.09997133569534454, 0.4321150146312395, 0.38294592860626225, 0.43992238485435625, 0.06074042208793373, 0.009663081612655928, 0.21769757935831777]
106;107;Кирсанов;Tambov;;"[ 0.37714149  0.32046514  0.28693859  0.10642496  0.26606241  0.40636375
  0.26110783  0.08433979  0.52604244  0.22604277  0.12355556  0.08433979
  0.         -0.          0.11215541 -0.         -0.         -0.
  0.4165826   0.33189105  0.28013157 -0.         -0.         -0.
  0.43124166 -0.         -0.          0.15117391]";[0.3739692272553553, 0.319038471441239, 0.2288379908759981, 0.08956072444662634, 0.22320909823923088, 0.4400982118286766, 0.2766880574360421, 0.07988415778313072, 0.5252218612035074, 0.1420255628703857, 0.07779178687351049, 0.05314891022721506, 0.022879265362862253, 0.05075171136773499, 0.11066627833267241, 0.02039451760217195, 0.0, 0.02859851015908254, 0.24594666154150374, 0.2676753092615874, 0.28992788860160423, 0.06517840009388012, 0.0, 0.0, 0.5579330761752507, 0.15008876961659082, 0.033310446890378875, 0.2484480485567023]
107;108;Невинномысск;Stavropol;;"[ 0.34540292  0.29381324  0.25574731  0.22812594  0.31247862  0.3584942
  0.27123223  0.21162237  0.38803241  0.32425334  0.20348695  0.17443065
  0.06977226  0.02168802 -0.          0.28528417  0.03941454  0.03916024
  0.03925706 -0.         -0.          0.18697     0.27590888  0.05766144
 -0.          0.46160919 -0.          0.08323645]";[0.380862113600954, 0.2750981337827963, 0.22056389761564768, 0.15239731036894233, 0.24890156435736374, 0.40090946969484326, 0.23646056112017097, 0.11145571520428037, 0.48299080122590526, 0.2558413364260214, 0.12470783753715725, 0.08800059459175104, 0.05661098470220713, 0.06532223800323213, 0.0734429239424197, 0.06471433312215508, 0.014145079858389175, 0.05303019192586336, 0.2553658071458258, 0.25433596077476056, 0.2189467556419509, 0.0962264396111746, 0.09192681165416873, 0.041978996578963305, 0.40029526085018735, 0.23846235332730173, 0.04527687304619, 0.23190634025012385]
